SP,reserva_afectivo,reserva_racional,utilidad_afectivo,utilidad_racional
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.0312755,0.0593695
5,82.8509,95.6564,0.00534812,0.0255882
6,82.8509,95.6564,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00534812,0.0255882
6,55.989,30.3903,0.00556204,0.0206497
7,55.989,30.3903,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.00556204,0.0206497
7,128.4,131.909,0.000144613,0.00865223
8,128.4,131.909,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000144613,0.00865223
8,111.612,93.8545,0.000157773,0.00552878
9,111.612,93.8545,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,0.000157773,0.00552878
9,97.7826,319.861,7.88864,0.00581627
10,97.7826,319.861,7.88864,0.00581627
10,109.009,378.854,7.88864,0.00581627
10,109.009,378.854,7.88864,0.00581627
10,109.009,378.854,7.88864,0.00581627
10,109.009,378.854,7.88864,0.00581627
10,109.009,378.854,8.04642,0.00596168
10,109.009,378.854,8.04642,0.00596168
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.0,1.0
1,67.0068,39.6562,1.062,0.235
2,67.0068,39.6562,1.062,0.235
2,45.1038,10.0449,1.062,0.235
2,45.1038,10.0449,1.062,0.235
2,45.1038,10.0449,1.10767,0.169435
3,45.1038,10.0449,1.10767,0.169435
3,27.1444,11.4679,1.10767,0.169435
3,27.1444,11.4679,1.10767,0.169435
3,27.1444,11.4679,1.13647,0.117757
4,27.1444,11.4679,1.13647,0.117757
4,47.0607,20.9539,1.13647,0.117757
4,47.0607,20.9539,1.13647,0.117757
4,47.0607,20.9539,1.13647,0.117757
4,47.0607,20.9539,1.13647,0.117757
4,47.0607,20.9539,1.18874,0.0619403
5,47.0607,20.9539,1.18874,0.0619403
5,105.746,43.1381,1.18874,0.0619403
5,105.746,43.1381,1.18874,0.0619403
5,105.746,43.1381,1.18874,0.0619403
5,105.746,43.1381,1.18874,0.0619403
5,105.746,43.1381,1.18874,0.0619403
5,105.746,43.1381,1.18874,0.0619403
5,105.746,43.1381,1.32545,0.0177769
6,105.746,43.1381,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.32545,0.0177769
6,153.407,67.8739,1.57331,0.00314651
7,153.407,67.8739,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,1.57331,0.00314651
7,185.436,94.283,2.05631,0.000443658
8,185.436,94.283,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.05631,0.000443658
8,114.45,86.9482,2.40177,0.000115795
9,114.45,86.9482,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,2.40177,0.000115795
9,119.906,190.832,0.00240177,0.000127027
10,119.906,190.832,0.00240177,0.000127027
10,155.575,234.242,0.00240177,0.000127027
10,155.575,234.242,0.00240177,0.000127027
10,155.575,234.242,0.00240177,0.000127027
10,155.575,234.242,0.00240177,0.000127027
10,155.575,234.242,0.00240177,0.000127027
10,155.575,234.242,0.00240177,0.000127027
10,155.575,234.242,0.0,0.000138332
10,155.575,234.242,0.0,0.000138332
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.0,1.0
1,101.974,74.5548,1.086,0.135
2,101.974,74.5548,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.086,0.135
2,240.163,84.2801,1.41289,0.01971
3,240.163,84.2801,1.41289,0.01971
3,204.281,88.3561,1.41289,0.01971
3,204.281,88.3561,1.41289,0.01971
3,204.281,88.3561,1.77741,0.00368577
4,204.281,88.3561,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,1.77741,0.00368577
4,138.248,124.164,0.0675416,0.000530751
5,138.248,124.164,0.0675416,0.000530751
5,31.4199,11.1497,0.0675416,0.000530751
5,31.4199,11.1497,0.0675416,0.000530751
5,31.4199,11.1497,0.0405925,0.000465999
6,31.4199,11.1497,0.0405925,0.000465999
6,85.3195,59.6501,0.0405925,0.000465999
6,85.3195,59.6501,0.0405925,0.000465999
6,85.3195,59.6501,0.0430686,0.00023533
7,85.3195,59.6501,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.0430686,0.00023533
7,156.384,149.172,0.00120592,5.22432
8,156.384,149.172,0.00120592,5.22432
8,190.788,145.455,0.00120592,5.22432
8,190.788,145.455,0.00120592,5.22432
8,190.788,145.455,0.00120592,5.22432
8,190.788,145.455,0.00120592,5.22432
8,190.788,145.455,0.00120592,5.22432
8,190.788,145.455,0.00120592,5.22432
8,190.788,145.455,0.00142299,1.87031
9,190.788,145.455,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.00142299,1.87031
9,75.0311,160.533,0.000119531,1.9339
10,75.0311,160.533,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,0.000119531,1.9339
10,126.281,399.443,3.58593,2.07314
10,126.281,399.443,3.58593,2.07314
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.0,1.0
1,91.6352,66.8363,1.034,0.446
2,91.6352,66.8363,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.034,0.446
2,379.43,154.776,1.29457,0.086078
3,379.43,154.776,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.29457,0.086078
3,95.3361,45.0528,1.35023,0.0609432
4,95.3361,45.0528,1.35023,0.0609432
4,65.5054,29.9032,1.35023,0.0609432
4,65.5054,29.9032,1.35023,0.0609432
4,65.5054,29.9032,1.35023,0.0609432
4,65.5054,29.9032,1.35023,0.0609432
4,65.5054,29.9032,1.38939,0.049364
5,65.5054,29.9032,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,1.38939,0.049364
5,275.748,305.824,0.0194515,0.00641732
6,275.748,305.824,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0194515,0.00641732
6,192.295,111.926,0.0205602,0.0045948
7,192.295,111.926,0.0205602,0.0045948
7,83.3175,78.5989,0.0205602,0.0045948
7,83.3175,78.5989,0.0205602,0.0045948
7,83.3175,78.5989,0.0115343,0.00380909
8,83.3175,78.5989,0.0115343,0.00380909
8,27.6451,38.3929,0.0115343,0.00380909
8,27.6451,38.3929,0.0115343,0.00380909
8,27.6451,38.3929,0.0115343,0.00380909
8,27.6451,38.3929,0.0115343,0.00380909
8,27.6451,38.3929,0.0100925,0.00382052
9,27.6451,38.3929,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.0100925,0.00382052
9,208.155,343.153,0.00145332,0.00393131
10,208.155,343.153,0.00145332,0.00393131
10,247.147,282.479,0.00145332,0.00393131
10,247.147,282.479,0.00145332,0.00393131
10,247.147,282.479,0.00145332,0.00393131
10,247.147,282.479,0.00145332,0.00393131
10,247.147,282.479,0.00145332,0.00393131
10,247.147,282.479,0.00145332,0.00393131
10,247.147,282.479,0.000287757,0.00273619
10,247.147,282.479,0.000287757,0.00273619
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.0,1.0
1,66.7066,41.5073,1.073,0.184
2,66.7066,41.5073,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.073,0.184
2,58.845,15.7694,1.14489,0.105432
3,58.845,15.7694,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.14489,0.105432
3,165.918,56.7023,1.42653,0.0157094
4,165.918,56.7023,1.42653,0.0157094
4,99.2003,31.4011,1.42653,0.0157094
4,99.2003,31.4011,1.42653,0.0157094
4,99.2003,31.4011,0.0912982,0.00664506
5,99.2003,31.4011,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.0912982,0.00664506
5,151.958,89.0962,0.106454,0.000737602
6,151.958,89.0962,0.106454,0.000737602
6,57.3903,25.4102,0.106454,0.000737602
6,57.3903,25.4102,0.106454,0.000737602
6,57.3903,25.4102,0.0269328,0.000472065
7,57.3903,25.4102,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0269328,0.000472065
7,119.502,100.739,0.0017237,9.29969
8,119.502,100.739,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0017237,9.29969
8,227.518,183.893,0.0,1.25546
9,227.518,183.893,0.0,1.25546
9,178.293,93.6783,0.0,1.25546
9,178.293,93.6783,0.0,1.25546
9,178.293,93.6783,0.0,8.29858
10,178.293,93.6783,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,8.29858
10,266.078,309.948,0.0,3.18665
10,266.078,309.948,0.0,3.18665
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.0,1.0
1,45.5174,37.8387,1.032,0.466
2,45.5174,37.8387,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.032,0.466
2,96.9921,33.0689,1.11559,0.253504
3,96.9921,33.0689,1.11559,0.253504
3,108.524,46.4747,1.11559,0.253504
3,108.524,46.4747,1.11559,0.253504
3,108.524,46.4747,1.11559,0.253504
3,108.524,46.4747,1.11559,0.253504
3,108.524,46.4747,1.22269,0.115091
4,108.524,46.4747,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.22269,0.115091
4,172.548,127.457,1.44644,0.0166882
5,172.548,127.457,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.44644,0.0166882
5,90.812,77.5644,1.61423,0.00727604
6,90.812,77.5644,1.61423,0.00727604
6,38.5119,49.6315,1.61423,0.00727604
6,38.5119,49.6315,1.61423,0.00727604
6,38.5119,49.6315,0.421313,0.0047076
7,38.5119,49.6315,0.421313,0.0047076
7,42.291,91.8086,0.421313,0.0047076
7,42.291,91.8086,0.421313,0.0047076
7,42.291,91.8086,0.421313,0.0047076
7,42.291,91.8086,0.421313,0.0047076
7,42.291,91.8086,0.421313,0.0047076
7,42.291,91.8086,0.421313,0.0047076
7,42.291,91.8086,0.125551,0.00484883
8,42.291,91.8086,0.125551,0.00484883
8,63.3704,83.0406,0.125551,0.00484883
8,63.3704,83.0406,0.125551,0.00484883
