Timestamp,Affective_19,Affective_17,Affective_97,Affective_46,Affective_8,Affective_83,Affective_45,Affective_67,Affective_13,Affective_63,Rational_19,Rational_17,Rational_97,Rational_46,Rational_8,Rational_83,Rational_45,Rational_67,Rational_13,Rational_63
1900-01-01 00:05:00,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:05,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:10,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:15,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:20,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:25,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:30,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:35,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:40,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:45,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:50,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:05:55,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:00,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:05,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:10,134.818,0.0,5.17744,10.715,0.0,9.13242,2.75534,7.21659,0.0,9.60222,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
